L (um),Porosity,Vol Frac Cond,C-rate (1/h),Vol Frac AM,AM Loading (g),Specific Current (mA/g),Current Density (mA/cm2),AM Areal Loading (mg/cm2),Cond Loading (g),Tortuosity (Bruggeman),Theta_Beta,Capacity (mAh/g),Electrode Areal Energy Density (Wh/cm2),Electrode Volumetric Energy Density (Wh/cm3),Electrode Volumetric Power Density (W/cm3),Utilization,Electrode Areal Power Density (W/cm2)
223.077,0.9,0.07,0.33,0.03,0.00267045,119.46,0.25183099999999997,2.1080799999999997,0.00448239,1.05409,0.728417,230.833,0.00126309,0.0566214,0.0293024,0.841201,0.00065366914848
223.077,0.9,0.08,0.33,0.02,0.0017803,119.46,0.16788699999999998,1.40539,0.00512274,1.05409,0.7283689999999999,230.828,0.0008422810000000001,0.0377574,0.0195405,0.8414870000000001,0.00043590361185
223.077,0.9,0.09,0.33,0.01,0.0008901489999999999,119.46,0.0839437,0.702693,0.00576308,1.05409,0.728387,230.833,0.000421224,0.0188825,0.00977196,0.841657,0.000217989952092
257.692,0.05,0.051,0.33,0.899,0.0924418,119.46,8.71753,72.9745,0.00377249,4.4721400000000004,2.3603400000000002e-05,0.997757,0.000127835,0.00496076,0.5941029999999999,,0.015309559027599999
257.692,0.05,0.09,0.33,0.86,0.0884316,119.46,8.33935,69.8088,0.00665734,4.4721400000000004,1.3630999999999999e-05,0.997506,0.000128766,0.004996899999999999,0.598432,,0.0154211138944
257.692,0.05,0.1,0.33,0.85,0.0874033,119.46,8.242389999999999,68.997,0.00739704,4.4721400000000004,8.85718e-05,1.32933,0.00018193900000000002,0.00706032,0.63435,0.019724900000000004,0.01634669202
257.692,0.05,0.15,0.33,0.8,0.08226189999999999,119.46,7.75754,64.9384,0.0110956,4.4721400000000004,0.000141228,1.66218,0.00022511599999999998,0.00873586,0.6280279999999999,,0.0161837791376
257.692,0.05,0.2,0.33,0.75,0.07712050000000001,119.46,7.272689999999999,60.8797,0.014794100000000001,4.4721400000000004,0.000277982,1.99527,0.000259932,0.0100869,0.604008,0.0221378,0.0155648029536
257.692,0.103125,0.04,0.33,0.856875,0.0881102,119.46,8.30905,69.5551,0.00295882,3.114,0.0,1.3231899999999999,0.000185608,0.00720272,0.646564,,0.016661437028800002
257.692,0.103125,0.045,0.33,0.851875,0.0875961,119.46,8.26057,69.1492,0.00332867,3.114,0.0,1.3309600000000001,0.000184525,0.00716069,0.642791,,0.0165642098372
257.692,0.103125,0.051,0.33,0.845875,0.0869791,119.46,8.20239,68.6622,0.00377249,3.114,0.0009444410000000001,9.33225,0.00151488,0.0587864,0.752514,0.041530199999999996,0.019391683768800003
257.692,0.103125,0.055,0.33,0.841875,0.0865678,119.46,8.1636,68.3375,0.00406837,3.114,0.00249906,10.5988,0.00179886,0.0698068,0.782149,0.0463898,0.0201553540108
257.692,0.103125,0.06,0.33,0.836875,0.0860537,119.46,8.115110000000001,67.9316,0.00443823,3.114,0.00249906,10.6622,0.00178818,0.0693922,0.7775029999999999,0.0463898,0.0200356303076
257.692,0.103125,0.07,0.33,0.826875,0.08502539999999999,119.46,8.018139999999999,67.1199,0.00517793,3.114,0.00228917,10.6616,0.00177877,0.069027,0.773412,0.0469654,0.0199302085104
257.692,0.103125,0.08,0.33,0.816875,0.0839971,119.46,7.92117,66.3082,0.00591763,3.114,0.00257514,10.994000000000002,0.00181193,0.07031380000000001,0.7640319999999999,0.047485900000000004,0.0196884934144
257.692,0.103125,0.09,0.33,0.806875,0.0829689,119.46,7.824210000000001,65.4964,0.00665734,3.114,0.00286825,11.3274,0.00184298,0.0715189,0.754259,0.0480112,0.0194366510228
257.692,0.103125,0.1,0.33,0.796875,0.0819406,119.46,7.727239999999999,64.6847,0.00739704,3.114,0.0026107,11.3248,0.00182705,0.0709007,0.747897,0.048546,0.0192727073724
257.692,0.103125,0.15,0.33,0.746875,0.0767992,119.46,7.242389999999999,60.6261,0.0110956,3.114,0.00233943,11.9926,0.00183177,0.0710836,0.708074,,0.0182465005208
257.692,0.103125,0.2,0.33,0.696875,0.0716578,119.46,6.75754,56.5674,0.014794100000000001,3.114,0.00338891,13.658,0.00194513,0.07548289999999999,0.660219,0.0549989,0.0170133154548
257.692,0.15625,0.04,0.33,0.80375,0.0826475,119.46,7.7939,65.2428,0.00295882,2.52982,0.0,2.31633,0.000354101,0.013741299999999998,0.7043189999999999,,0.018149737174799997
257.692,0.15625,0.045,0.33,0.79875,0.0821334,119.46,7.745419999999999,64.8369,0.00332867,2.52982,0.0,2.3308299999999997,0.000351898,0.0136558,0.699937,,0.018036816540400003
257.692,0.15625,0.051,0.33,0.79275,0.0815164,119.46,7.687239999999999,64.3499,0.00377249,2.52982,0.00395827,21.6531,0.00339008,0.131556,0.725784,0.0750488,0.018702873052800002
257.692,0.15625,0.055,0.33,0.78875,0.0811051,119.46,7.64845,64.0252,0.00406837,2.52982,0.008084899999999999,23.8163,0.00392388,0.15227000000000002,0.758922,0.0843263,0.0195568128024
257.692,0.15625,0.06,0.33,0.78375,0.080591,119.46,7.59996,63.6193,0.00443823,2.52982,0.008084899999999999,23.9682,0.003899,0.151305,0.754111,0.0843263,0.0194328371812
257.692,0.15625,0.08,0.33,0.76375,0.07853439999999999,119.46,7.40603,61.9959,0.00591763,2.52982,0.00915758,24.9643,0.00397192,0.154135,0.737556,0.08701539999999999,0.0190062280752
257.692,0.15625,0.09,0.33,0.75375,0.07750610000000001,119.46,7.309060000000001,61.1841,0.00665734,2.52982,0.00923707,25.2943,0.00397771,0.154359,0.729003,0.0881947,0.018785824107599998
257.692,0.15625,0.1,0.33,0.74375,0.0764779,119.46,7.212089999999999,60.3724,0.00739704,2.52982,0.010187100000000001,25.9597,0.00402326,0.156127,0.7184520000000001,0.0893723,0.018513933278400004
257.692,0.15625,0.15,0.33,0.69375,0.0713365,119.46,6.727239999999999,56.3138,0.0110956,2.52982,0.0111434,27.9567,0.0040591,0.15751800000000002,0.6730659999999999,0.095677,0.017344372367199996
257.692,0.15625,0.2,0.33,0.64375,0.0661951,119.46,6.24239,52.2551,0.014794100000000001,2.52982,0.013567,30.6183,0.00413101,0.160308,0.6254460000000001,0.102947,0.0161172430632
257.692,0.209375,0.04,0.33,0.750625,0.07718480000000001,119.46,7.27875,60.9305,0.00295882,2.1854299999999998,0.0,3.6389400000000003,0.000553153,0.0214657,0.699891,,0.0180356311572
257.692,0.209375,0.045,0.33,0.745625,0.0766707,119.46,7.23027,60.5246,0.00332867,2.1854299999999998,0.0,3.6633400000000003,0.000549469,0.0213227,0.695229,,0.0179154951468
257.692,0.209375,0.051,0.33,0.739625,0.07605369999999999,119.46,7.17209,60.0376,0.00377249,2.1854299999999998,0.013045900000000001,38.8662,0.00573223,0.22244499999999998,0.68371,0.122725,0.017618659732
257.692,0.209375,0.055,0.33,0.735625,0.0756424,119.46,7.1333,59.7129,0.00406837,2.1854299999999998,0.0251243,42.458999999999996,0.00657007,0.254958,0.7124520000000001,0.13855599999999998,0.0183593180784
257.692,0.209375,0.06,0.33,0.730625,0.0751283,119.46,7.08482,59.306999999999995,0.00443823,2.1854299999999998,0.0251243,42.7496,0.00652541,0.253225,0.7076100000000001,0.13855599999999998,0.018234543612
257.692,0.209375,0.07,0.33,0.720625,0.0741,119.46,6.98785,58.4953,0.00517793,2.1854299999999998,0.016444900000000002,40.7474,0.00623138,0.241815,0.7089270000000001,0.13184200000000001,0.018268481648400003
257.692,0.209375,0.08,0.33,0.710625,0.0730717,119.46,6.89088,57.6835,0.00591763,2.1854299999999998,0.0265392,44.0801,0.00657749,0.25524600000000003,0.691724,0.143421,0.0178251741008
257.692,0.209375,0.09,0.33,0.700625,0.0720434,119.46,6.79391,56.8718,0.00665734,2.1854299999999998,0.0285026,45.0824,0.0066286999999999995,0.257233,0.681612,0.145696,0.0175645959504
257.692,0.209375,0.1,0.33,0.690625,0.07101519999999999,119.46,6.69694,56.0601,0.00739704,2.1854299999999998,0.029047800000000002,45.7487,0.00663658,0.25753899999999996,0.672497,0.14803,0.0173297096924
257.692,0.209375,0.15,0.33,0.640625,0.06587380000000001,119.46,6.21209,52.0014,0.0110956,2.1854299999999998,0.0210081,46.4245,0.006341899999999999,0.246104,0.6332760000000001,0.14927,0.016319015899200002
257.692,0.209375,0.2,0.33,0.590625,0.060732400000000006,119.46,5.72725,47.9428,0.014794100000000001,2.1854299999999998,0.041303,54.7607,0.00680707,0.26415500000000003,0.5762550000000001,0.175951,0.014849630346000004
257.692,0.2625,0.04,0.33,0.6975,0.0717221,119.46,6.7636,56.6182,0.00295882,1.9518,0.0,5.2910900000000005,0.00077358,0.030019599999999997,0.672934,,0.017340970832800003
257.692,0.2625,0.045,0.33,0.6925,0.07120800000000001,119.46,6.71512,56.2123,0.00332867,1.9518,0.0,5.32929,0.000768035,0.029804400000000005,0.66811,,0.017216660212
257.692,0.2625,0.051,0.33,0.6865,0.070591,119.46,6.65694,55.7253,0.00377249,1.9518,0.037731400000000005,62.567,0.0086079,0.334038,0.637782,0.19193,0.0164351319144
257.692,0.2625,0.055,0.33,0.6825,0.0701797,119.46,6.61815,55.4006,0.00406837,1.9518,0.06475790000000001,67.9256,0.00975471,0.378542,0.660862,0.21805500000000003,0.0170298850504
257.692,0.2625,0.06,0.33,0.6775,0.06966560000000001,119.46,6.5696699999999995,54.9947,0.00443823,1.9518,0.06475790000000001,68.4269,0.00968325,0.375768,0.6560199999999999,0.21805500000000003,0.016905110584
257.692,0.2625,0.07,0.33,0.6675,0.0686373,119.46,6.4727,54.183,0.00517793,1.9518,0.06788839999999999,69.756,0.00975105,0.378399,0.648022,0.223108,0.0166990085224
257.692,0.2625,0.08,0.33,0.6575,0.067609,119.46,6.37573,53.3712,0.00591763,1.9518,0.042923199999999995,65.4336,0.00916014,0.355468,0.648961,0.206429,0.0167232058012
257.692,0.2625,0.09,0.33,0.6475,0.0665807,119.46,6.27876,52.5595,0.00665734,1.9518,0.0736385,72.4298,0.00983024,0.381473,0.629171,0.231819,0.0162132333332
257.692,0.2625,0.1,0.33,0.6375,0.0655525,119.46,6.18179,51.7478,0.00739704,1.9518,0.0762612,73.7576,0.00985832,0.382562,0.619604,0.23635599999999998,0.0159666993968
257.692,0.2625,0.15,0.33,0.5875,0.0604111,119.46,5.696940000000001,47.6891,0.0110956,1.9518,0.093537,81.4321,0.010025399999999999,0.389047,0.5707270000000001,0.261334,0.014707178208400003
257.692,0.2625,0.2,0.33,0.5375,0.0552697,119.46,5.2121,43.6305,0.014794100000000001,1.9518,0.0659931,81.8043,0.00938602,0.364234,0.531891,0.266548,0.0137064055572
257.692,0.315625,0.04,0.33,0.644375,0.0662594,119.46,6.24846,52.3058,0.00295882,1.77998,0.0,7.937410000000001,0.00108326,0.042037,0.627793,,0.0161777233756
257.692,0.315625,0.045,0.33,0.639375,0.06574529999999999,119.46,6.1999699999999995,51.9,0.00332867,1.77998,0.0,7.99948,0.00107486,0.0417108,0.622922,,0.0160522016024
257.692,0.315625,0.051,0.33,0.633375,0.0651283,119.46,6.14179,51.4129,0.00377249,1.77998,0.10495,96.6445,0.0122729,0.47626,0.588674,0.29886599999999997,0.015169658040800001
257.692,0.315625,0.055,0.33,0.629375,0.064717,119.46,6.103,51.0882,0.00406837,1.77998,0.14990599999999998,103.477,0.0136536,0.529842,0.606817,0.337965,0.015637188636400002
257.692,0.315625,0.06,0.33,0.624375,0.0642029,119.46,6.05452,50.6824,0.00443823,1.77998,0.14990599999999998,104.306,0.0135451,0.525633,0.601996,0.337965,0.0155129553232
257.692,0.315625,0.07,0.33,0.614375,0.0631746,119.46,5.95755,49.8706,0.00517793,1.77998,0.15975899999999998,106.977,0.0136852,0.531069,0.5930350000000001,0.346839,0.015282037522000002
257.692,0.315625,0.08,0.33,0.604375,0.06214630000000001,119.46,5.860580000000001,49.0589,0.00591763,1.77998,0.164867,108.978,0.0137268,0.532684,0.583916,0.35486,0.015047048187199999
257.692,0.315625,0.09,0.33,0.594375,0.06111799999999999,119.46,5.76361,48.2472,0.00665734,1.77998,0.172006,111.307,0.0137899,0.535129,0.574321,0.362705,0.0147997927132
257.692,0.315625,0.1,0.33,0.584375,0.060089800000000006,119.46,5.66664,47.4355,0.00739704,1.77998,0.178852,113.641,0.0138415,0.537133,0.564631,0.370948,0.0145500891652
257.692,0.315625,0.15,0.33,0.534375,0.0549484,119.46,5.18179,43.3768,0.0110956,1.77998,0.219989,126.971,0.014117700000000002,0.5478529999999999,0.515442,0.41658,0.013282527986399999
257.692,0.315625,0.2,0.33,0.484375,0.049807,119.46,4.69695,39.3182,0.014794100000000001,1.77998,0.271438,142.96200000000002,0.014384200000000001,0.558192,0.46642700000000004,0.47268999999999994,0.012019450648400001
257.692,0.36875,0.04,0.33,0.59125,0.060796699999999995,119.46,5.7333099999999995,47.9935,0.00295882,1.64677,0.0,12.8498,0.00158916,0.0616689,0.568481,,0.014649300585200002
257.692,0.36875,0.045,0.33,0.58625,0.060282600000000006,119.46,5.684819999999999,47.5877,0.00332867,1.64677,0.0,12.9594,0.00157572,0.061147400000000005,0.563674,,0.0145254280408
257.692,0.36875,0.051,0.33,0.58025,0.05966559999999999,119.46,5.62664,47.1006,0.00377249,1.64677,0.257829,145.984,0.0169495,0.657744,0.538234,0.470166,0.0138698595928
257.692,0.36875,0.055,0.33,0.57625,0.0592543,119.46,5.58785,46.7759,0.00406837,1.64677,0.30721,152.615,0.0183323,0.711403,0.552018,0.5105390000000001,0.0142250622456
257.692,0.36875,0.06,0.33,0.57125,0.058740099999999996,119.46,5.53937,46.3701,0.00443823,1.64677,0.30721,153.951,0.0181732,0.70523,0.547229,0.5105390000000001,0.0141016535468
257.692,0.36875,0.07,0.33,0.56125,0.057711900000000003,119.46,5.4424,45.5583,0.00517793,1.64677,0.319938,157.27700000000002,0.0182681,0.708911,0.538453,0.52294,0.0138755030476
257.692,0.36875,0.08,0.33,0.55125,0.0566836,119.46,5.34543,44.7466,0.00591763,1.64677,0.332248,160.607,0.018325900000000003,0.711154,0.5289560000000001,0.5350550000000001,0.013630772955200003
257.692,0.36875,0.09,0.33,0.54125,0.0556553,119.46,5.24846,43.9349,0.00665734,1.64677,0.34437,163.929,0.0183649,0.7126680000000001,0.519339,0.547238,0.013382950558799999
257.692,0.36875,0.1,0.33,0.53125,0.0546271,119.46,5.15149,43.1231,0.00739704,1.64677,0.356263,167.257,0.0183901,0.713645,0.509703,0.559415,0.013134638547599999
257.692,0.36875,0.15,0.33,0.48125,0.0494857,119.46,4.66664,39.0645,0.0110956,1.64677,0.428166,185.90099999999998,0.0184827,0.71724,0.460898,0.6276,0.0118769727416
257.692,0.36875,0.2,0.33,0.43125,0.0443443,119.46,4.1818,35.0058,0.014794100000000001,1.64677,0.537098,206.53400000000002,0.0183624,0.7125729999999999,0.412154,0.709925,0.010620878856800001
257.692,0.421875,0.04,0.33,0.538125,0.055334,119.46,5.21816,43.6812,0.00295882,1.5396,0.0,25.2165,0.00272918,0.10590799999999999,0.49706000000000006,,0.012808838552000002
257.692,0.421875,0.045,0.33,0.533125,0.054819900000000005,119.46,5.16967,43.2753,0.00332867,1.5396,0.0,25.453000000000003,0.00270382,0.104924,0.49244099999999996,,0.0126898106172
257.692,0.421875,0.051,0.33,0.527125,0.0542029,119.46,5.11149,42.7883,0.00377249,1.5396,0.5523060000000001,207.25799999999998,0.0218317,0.847201,0.48831199999999997,0.7062649999999999,0.0125834095904
257.692,0.421875,0.055,0.33,0.523125,0.053791599999999995,119.46,5.0727,42.4636,0.00406837,1.5396,0.564103,207.666,0.0225365,0.874553,0.49827299999999997,0.7228020000000001,0.012840096591599999
257.692,0.421875,0.06,0.33,0.518125,0.0532774,119.46,5.02422,42.0578,0.00443823,1.5396,0.564103,209.67,0.0223211,0.866194,0.49351000000000006,0.7228020000000001,0.012717357892000002
257.692,0.421875,0.07,0.33,0.508125,0.052249199999999996,119.46,4.92725,41.246,0.00517793,1.5396,0.588605,212.68099999999998,0.022231599999999997,0.862722,0.484566,0.7371409999999999,0.0124868781672
257.692,0.421875,0.08,0.33,0.498125,0.05122090000000001,119.46,4.83028,40.4343,0.00591763,1.5396,0.610695,215.36700000000002,0.0220767,0.856708,0.475199,0.751093,0.0122454980708
257.692,0.421875,0.09,0.33,0.488125,0.0501926,119.46,4.7333099999999995,39.6226,0.00665734,1.5396,0.62926,217.709,0.021874099999999997,0.8488469999999999,0.46576999999999996,0.7644850000000001,0.012002520284
257.692,0.421875,0.1,0.33,0.478125,0.0491643,119.46,4.636340000000001,38.8108,0.00739704,1.5396,0.645091,219.72,0.0216299,0.8393700000000001,0.456355,0.777564,0.011759903266
257.692,0.421875,0.15,0.33,0.428125,0.044023,119.46,4.1515,34.7522,0.0110956,1.5396,0.684049,224.74200000000002,0.0198765,0.7713270000000001,0.409992,0.809937,0.0105651658464
257.692,0.421875,0.2,0.33,0.378125,0.038881599999999995,119.46,3.66665,30.6935,0.014794100000000001,1.5396,0.6949930000000001,226.076,0.0177335,0.688167,0.36363,0.819736,0.009370454196
257.692,0.475,0.03,0.33,0.495,0.050899599999999996,119.46,4.799980000000001,40.1806,0.00221911,1.45095,-2.12004,10.9976,0.000987942,0.0383381,0.416447,,0.0107315060324
257.692,0.475,0.04,0.33,0.485,0.0498713,119.46,4.70301,39.3689,0.00295882,1.45095,0.012855700000000001,62.5919,0.00580699,0.225346,0.42564700000000005,0.18565299999999998,0.010968582672400003
257.692,0.475,0.045,0.33,0.48,0.049357099999999994,119.46,4.65452,38.963,0.00332867,1.45095,0.012855700000000001,63.2439,0.00574712,0.223023,0.421259,0.18565299999999998,0.0108555074228
257.692,0.475,0.051,0.33,0.474,0.0487402,119.46,4.5963400000000005,38.476,0.00377249,1.45095,0.675399,222.683,0.0213105,0.826976,0.443633,0.800608,0.011432067503599999
257.692,0.475,0.055,0.33,0.47,0.0483289,119.46,4.55755,38.1513,0.00406837,1.45095,0.692563,223.28900000000002,0.021931,0.8510559999999999,0.450471,0.816934,0.011608277293200001
257.692,0.475,0.06,0.33,0.465,0.0478147,119.46,4.5090699999999995,37.7454,0.00443823,1.45095,0.692563,225.69,0.0216977,0.842002,0.44567799999999996,0.816934,0.011484765517599999
257.692,0.475,0.07,0.33,0.455,0.0467865,119.46,4.4121,36.9337,0.00517793,1.45095,0.6947409999999999,226.021,0.021302599999999998,0.8266690000000001,0.436924,0.818758,0.011259181940799999
257.692,0.475,0.08,0.33,0.445,0.0457582,119.46,4.31513,36.122,0.00591763,1.45095,0.6971069999999999,226.34900000000002,0.020884299999999998,0.8104359999999999,0.427721,0.8199700000000001,0.011022027993200002
257.692,0.475,0.09,0.33,0.435,0.0447299,119.46,4.21816,35.3102,0.00665734,1.45095,0.697283,226.354,0.020435299999999997,0.793014,0.41851700000000003,0.820952,0.010784848276400002
257.692,0.475,0.1,0.33,0.425,0.04370159999999999,119.46,4.12119,34.4985,0.00739704,1.45095,0.697447,226.357,0.019982800000000002,0.775454,0.40924499999999997,0.8217969999999999,0.010545916253999999
257.692,0.475,0.15,0.33,0.375,0.0385603,119.46,3.63635,30.4399,0.0110956,1.45095,0.70258,227.016,0.017734599999999996,0.688207,0.362146,0.824942,0.009332212703200001
257.692,0.475,0.2,0.33,0.325,0.0334189,119.46,3.1515,26.3812,0.014794100000000001,1.45095,0.632376,216.73,0.01484,0.5758810000000001,0.317419,0.76554,0.008179633694800001
257.692,0.528125,0.04,0.33,0.431875,0.0444086,119.46,4.18786,35.0566,0.00295882,1.37604,0.0585688,80.0485,0.00662675,0.257158,0.379322,0.246013,0.0097748244824
257.692,0.528125,0.045,0.33,0.426875,0.0438944,119.46,4.1393699999999995,34.6507,0.00332867,1.37604,0.0585688,80.9861,0.00655003,0.254181,0.374931,0.246013,0.009661671925200002
257.692,0.528125,0.051,0.33,0.420875,0.043277499999999997,119.46,4.08119,34.1637,0.00377249,1.37604,0.666369,221.39,0.0189931,0.737047,0.39770300000000003,,0.010248488147600002
257.692,0.528125,0.055,0.33,0.416875,0.0428662,119.46,4.04241,33.839,0.00406837,1.37604,0.701299,223.986,0.019671,0.763352,0.402238,0.824377,0.0103653514696
257.692,0.528125,0.06,0.33,0.411875,0.042352,119.46,3.9939199999999997,33.4331,0.00443823,1.37604,0.701299,226.705,0.019435,0.754196,0.397414,0.824377,0.0102410408488
257.692,0.528125,0.07,0.33,0.401875,0.04132380000000001,119.46,3.89695,32.6214,0.00517793,1.37604,0.703045,227.02900000000002,0.019020500000000003,0.738109,0.388382,0.825702,0.0100082934344
257.692,0.528125,0.08,0.33,0.391875,0.0402955,119.46,3.79998,31.8097,0.00591763,1.37604,0.7053550000000001,227.36900000000003,0.018586099999999998,0.721252,0.378944,0.826354,0.0097650837248
257.692,0.528125,0.09,0.33,0.381875,0.039267199999999995,119.46,3.70301,30.9979,0.00665734,1.37604,0.705381,227.36900000000003,0.018124099999999997,0.703326,0.369526,0.826845,0.009522389399200002
257.692,0.528125,0.1,0.33,0.371875,0.0382389,119.46,3.60604,30.1862,0.00739704,1.37604,0.705381,227.364,0.017659400000000002,0.685291,0.36006,0.8272639999999999,0.009278458152000001
257.692,0.528125,0.15,0.33,0.321875,0.0330976,119.46,3.1212,26.1276,0.0110956,1.37604,0.707857,227.69799999999998,0.0153387,0.595233,0.312283,0.8290370000000001,0.0080472830836
257.692,0.528125,0.2,0.33,0.271875,0.0279562,119.46,2.63635,22.0689,0.014794100000000001,1.37604,0.710192,228.025,0.012996200000000001,0.504332,0.26421300000000003,0.8306870000000001,0.0068085576396
257.692,0.58125,0.04,0.33,0.37875,0.0389459,119.46,3.67271,30.7443,0.00295882,1.31165,0.0732401,84.7779,0.00619749,0.2405,0.334413,0.26255700000000004,0.0086175554796
257.692,0.58125,0.045,0.33,0.37375,0.03843169999999999,119.46,3.6242300000000003,30.3384,0.00332867,1.31165,0.0732401,85.9121,0.00611568,0.237325,0.329999,0.26255700000000004,0.0085038102308
257.692,0.58125,0.051,0.33,0.36775,0.0378148,119.46,3.56604,29.8514,0.00377249,1.31165,0.687839,224.641,0.0168765,0.654911,0.34826799999999997,0.8122090000000001,0.0089745877456
257.692,0.58125,0.055,0.33,0.36375,0.0374035,119.46,3.52726,29.5267,0.00406837,1.31165,0.705408,224.175,0.0172771,0.670455,0.35236300000000004,0.827458,0.009080112619600001
